Time,190-AT1001-AirTemp_(C),990-PC-1201A-H1,990-PC-1201B-H2,990-PC-1202-H1,990-PT-1204A_(barg),990-PT-1204B_(barg),990-PT-1204C_(barg),990-PSHL-1200,990-LT-1231_(mm),990-LT-1232_(mm),990-LT-1233_(mm),990-LT-1234_(mm),990-LT-1235_(mm),990-PT-1209_(barg),190-ZSL-1202,190-ZSH-1202,190-ZSI-1202,190-ZT-1202_(%),990-PT-1229_(barg),190-ZSL-1201,190-ZSH-1201,190-ZSI-1201,190-ZT-1201_(%)
2020.04.09 18:20:26.020,,,,,,,,,,,,,,,,,,,191.1373901,,,,
2020.04.09 18:21:12.025,,,,,,177.6986237,,,,,,,,,,,,,,,,,
2020.04.09 18:21:38.054,4.099999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 18:22:08.028,,,,,,,,,,,,,,,,,,,190.9502258,,,,
2020.04.09 18:22:13.028,,,,,,,,,,,,,,176.4109039,,,,,,,,,
2020.04.09 18:23:50.045,,,,,177.7585297,,,,,,,,,,,,,,,,,,
2020.04.09 18:23:53.036,,,,,,,,,,,,,,,,,,,190.7705383,,,,
2020.04.09 18:24:21.037,,,,,,,,,,,,,,176.2536774,,,,,,,,,
2020.04.09 18:25:03.046,,,,,,,177.5114594,,,,,,,,,,,,,,,,
2020.04.09 18:25:31.030,,,,,,,,,,,,,,,,,,,190.575882,,,,
2020.04.09 18:25:43.030,,,,,,177.6312408,,,,,,,,,,,,,,,,,
2020.04.09 18:25:54.029,,,,,,,,,,,,,701.5576172,,,,,,,,,,
2020.04.09 18:26:22.035,,,,,,,,,,,,,,176.088974,,,,,,,,,
2020.04.09 18:26:38.076,4,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 18:27:18.042,,,,,,,,,,,,,,,,,,,190.3887177,,,,
2020.04.09 18:27:29.044,,,,,,,,,,679.7993164,,,,,,,,,,,,,
2020.04.09 18:27:42.037,,,,,,,,,,,,783.4238281,,,,,,,,,,,
2020.04.09 18:28:27.046,,,,,,,,,,,,,,175.9242554,,,,,,,,,
2020.04.09 18:28:38.078,3.900000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 18:28:57.043,,,,,,,177.4440765,,,,,,,,,,,,,,,,
2020.04.09 18:29:01.048,,,,,,,,,,,,,,,,,,,190.2015381,,,,
2020.04.09 18:29:29.040,,,,,,,,,,,686.2758789,,,,,,,,,,,,
2020.04.09 18:29:38.079,3.799999952,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 18:30:12.045,,,,,,177.5638733,,,,,,,,,,,,,,,,,
2020.04.09 18:30:38.051,,,,,,,,,,,,,,175.7745209,,,,,,,,,
2020.04.09 18:30:43.061,,,,,,,,,,,,,,,,,,,189.9994049,,,,
2020.04.09 18:31:08.082,3.700000048,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 18:32:29.054,,,,,,,,,,,,,,,,,,,189.8047485,,,,
2020.04.09 18:32:39.053,,,,,,,,,,,,,,175.6098175,,,,,,,,,
2020.04.09 18:32:42.056,,,,,177.6761627,,,,,,,,,,,,,,,,,,
2020.04.09 18:33:01.046,,,,,,,,,,,,,701.4119873,,,,,,,,,,
2020.04.09 18:33:20.056,,,,,,,177.3766937,,,,,,,,,,,,,,,,
2020.04.09 18:33:42.047,,,,,,,,,,679.5810547,,,,,,,,,,,,,
2020.04.09 18:34:07.060,,,,,,,,,,,,,,,,,,,189.6100922,,,,
2020.04.09 18:34:42.039,,,,,,,,,,,,,,175.4376221,,,,,,,,,
2020.04.09 18:35:01.046,,,,,,177.4964905,,,,,,,,,,,,,,,,,
2020.04.09 18:35:47.059,,,,,,,,,,,,,,,,,,,189.4154358,,,,
2020.04.09 18:36:57.047,,,,,,,,,,,,,,175.2803955,,,,,,,,,
2020.04.09 18:37:25.054,,,,,177.6087799,,,,,,,,,,,,,,,,,,
2020.04.09 18:37:26.049,,,,,,,,,,,,,,,,,,,189.2282562,,,,
2020.04.09 18:38:06.066,,,,,,,177.3093109,,,,,,,,,,,,,,,,
2020.04.09 18:38:38.002,3.599999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 18:39:02.069,,,,,,,,,,,,,,,,,,,188.9886932,,,,
2020.04.09 18:39:04.061,,,,,,,,,,,,,,175.1231842,,,,,,,,,
2020.04.09 18:40:16.053,,,,,,177.4365845,,,,,,,,,,,,,,,,,
2020.04.09 18:41:08.061,,,,,,,,,,,,,,,,,,,188.7940369,,,,
2020.04.09 18:41:12.066,,,,,,,,,,,,,,174.9734344,,,,,,,,,
2020.04.09 18:41:38.017,3.5,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 18:42:09.067,,,,,,,,,,,,783.496582,,,,,,,,,,,
2020.04.09 18:42:31.054,,,,,,,,,,,686.1303711,,,,,,,,,,,,
2020.04.09 18:42:38.067,,,,,177.5488892,,,,,,,,,,,,,,,,,,
2020.04.09 18:42:45.060,,,,,,,,,,,,,,,,,,,188.5993805,,,,
2020.04.09 18:42:56.073,,,,,,,177.2494202,,,,,,,,,,,,,,,,
2020.04.09 18:43:24.073,,,,,,,,,,,,,,174.8237,,,,,,,,,
2020.04.09 18:44:08.018,3.400000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 18:44:29.075,,,,,,,,,,,,,,,,,,,188.4122009,,,,
2020.04.09 18:44:53.065,,,,,,177.3692169,,,,,,,,,,,,,,,,,
2020.04.09 18:45:43.071,,,,,,,,,,,,,,174.6889496,,,,,,,,,
2020.04.09 18:46:12.073,,,,,,,,,,,,,,,,,,,188.2325287,,,,
2020.04.09 18:47:21.077,,,,,177.4964905,,,,,,,,,,,,,,,,,,
2020.04.09 18:47:30.075,,,,,,,177.1820374,,,,,,,,,,,,,,,,
2020.04.09 18:47:51.070,,,,,,,,,,,,,,,,,,,188.0378723,,,,
2020.04.09 18:47:54.080,,,,,,,,,,,,,,174.554184,,,,,,,,,
2020.04.09 18:48:38.025,3.5,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 18:49:40.065,,,,,,,,,,,,,,,,,,,187.8581848,,,,
2020.04.09 18:50:06.069,,,,,,177.3018341,,,,,,,,,,,,,,,,,
2020.04.09 18:50:16.069,,,,,,,,,,,,,,174.4194183,,,,,,,,,
2020.04.09 18:50:38.032,3.599999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 18:51:01.070,,,,,,,,,,679.4355469,,,,,,,,,,,,,
2020.04.09 18:51:24.088,,,,,,,,,,,,,,,,,,,187.6710205,,,,
2020.04.09 18:52:17.085,,,,,177.4365845,,,,,,,,,,,,,,,,,,
2020.04.09 18:52:54.080,,,,,,,,,,,,,,174.2621918,,,,,,,,,
2020.04.09 18:53:14.066,,,,,,,,,,,,,,,,,,,187.4838409,,,,
2020.04.09 18:53:23.069,,,,,,,177.1146545,,,,,,,,,,,,,,,,
2020.04.09 18:55:04.077,,,,,,,,,,,,,,,,,,,187.2966766,,,,
2020.04.09 18:55:43.083,,,,,,177.2344513,,,,,,,,,,,,,,,,,
2020.04.09 18:56:20.073,,,,,,,,,,,,,,174.1274414,,,,,,,,,
2020.04.09 18:56:38.031,3.700000048,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 18:56:57.085,,,,,,,,,,,,,,,,,,,187.1169891,,,,
2020.04.09 18:57:21.078,,,,,177.3766937,,,,,,,,,,,,,,,,,,
2020.04.09 18:58:10.085,,,,,,,,,,,,,,,,,,,,,,,99.89601898
2020.04.09 18:58:43.088,,,,,,,,,,,,,,,,,,,186.9298248,,,,
2020.04.09 18:59:25.081,,,,,,,,,,,,,,174.0001678,,,,,,,,,
2020.04.09 18:59:34.090,,,,,,,177.0622559,,,,,,,,,,,,,,,,
2020.04.09 18:59:38.045,3.799999952,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 19:00:08.085,,,,,,,,,,,,,701.3392334,,,,,,,,,,
2020.04.09 19:00:34.083,,,,,,,,,,,,,,,,,,,186.7351685,,,,
2020.04.09 19:00:38.042,3.700000048,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 19:01:39.085,,,,,,177.1745605,,,,,,,,,,,,,,,,,
2020.04.09 19:02:03.085,,,,,177.3093109,,,,,,,,,,,,,,,,,,
2020.04.09 19:02:13.090,,,,,,,,,,,,,,173.8878632,,,,,,,,,
2020.04.09 19:02:20.081,,,,,,,,,,679.2171631,,,,,,,,,,,,,
2020.04.09 19:02:26.085,,,,,,,,,,,,,,,,,,,186.5480042,,,,
2020.04.09 19:02:37.089,,,,,,,,,,,686.0576172,,,,,,,,,,,,
2020.04.09 19:03:58.094,,,,,,,176.994873,,,,,,,,,,,,,,,,
2020.04.09 19:04:17.094,,,,,,,,,,,,,,,,,,,186.3608246,,,,
2020.04.09 19:05:04.000,,,,,,,,,,,,,,173.7755585,,,,,,,,,
2020.04.09 19:06:05.092,,,,,,177.1221466,,,,,,,,,,,,,,,,,
2020.04.09 19:06:13.005,,,,,,,,,,,,,,,,,,,186.1811523,,,,
2020.04.09 19:07:08.060,3.799999952,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 19:07:16.093,,,,,177.2494202,,,,,,,,,,,,,,,,,,
2020.04.09 19:08:05.005,,,,,,,,,,,,,,173.6632538,,,,,185.986496,,,,
2020.04.09 19:09:13.003,,,,,,,176.9274902,,,,,,,,,,,,,,,,
2020.04.09 19:09:33.008,,,,,,,,,,,,,,,,,,,,,,,99.88878632
2020.04.09 19:09:58.002,,,,,,,,,,,,,,,,,,,185.7918396,,,,
2020.04.09 19:10:15.000,,,,,,177.0622559,,,,,,,,,,,,,,,,,
2020.04.09 19:10:38.066,3.900000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 19:11:00.006,,,,,,,,,,,,,,173.5509491,,,,,,,,,
2020.04.09 19:11:39.004,,,,,177.1820374,,,,,,,,,,,,,,,,,,
2020.04.09 19:11:56.098,,,,,,,,,,,,,701.2664795,,,,,,,,,,
2020.04.09 19:11:58.005,,,,,,,,,,,,,,,,,,,185.6121521,,,,
2020.04.09 19:13:52.004,,,,,,,,,,,,,,,,,,,185.4324646,,,,
2020.04.09 19:13:55.004,,,,,,,176.8451385,,,,,,,,,,,,,,,,
2020.04.09 19:14:10.096,,,,,,,,,,,,,,173.4461365,,,,,,,,,
2020.04.09 19:14:40.014,,,,,,177.0023651,,,,,,,,,,,,,,,,,
2020.04.09 19:15:46.002,,,,,,,,,,,,,,,,,,,185.2453003,,,,
2020.04.09 19:16:34.019,,,,,177.1221466,,,,,,,,,,,,,,,,,,
2020.04.09 19:16:38.082,4,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 19:17:27.015,,,,,,,,,,,,,,173.3413239,,,,,,,,,
2020.04.09 19:17:49.004,,,,,,,,,,,,,,,,,,,185.0731049,,,,
2020.04.09 19:19:05.015,,,,,,176.9349823,,,,,,,,,,,,,,,,,
2020.04.09 19:19:11.014,,,,,,,,,,679.0716553,,,,,,,,,,,,,
2020.04.09 19:19:23.014,,,,,,,,,,,,783.5693359,,,,,,,,,,,
2020.04.09 19:19:42.006,,,,,,,,,,,,,,,,,,,184.9009094,,,,
2020.04.09 19:19:46.009,,,,,,,176.7777557,,,,,,,,,,,,,,,,
2020.04.09 19:20:08.092,4.099999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 19:20:53.020,,,,,177.0622559,,,,,,,,,,,,,,,,,,
2020.04.09 19:20:56.021,,,,,,,,,,,,,,173.2440033,,,,,,,,,
2020.04.09 19:21:37.023,,,,,,,,,,,,,,,,,,,184.7137299,,,,
2020.04.09 19:23:40.015,,,,,,,,,,,,,,,,,,,184.5490265,,,,
2020.04.09 19:23:57.020,,,,,,176.8825684,,,,,,,,,,,,,,,,,
2020.04.09 19:24:28.019,,,,,,,,,,,,,,173.1466675,,,,,,,,,
2020.04.09 19:25:21.026,,,,,,,,,,,685.9847412,,,,,,,,,,,,
2020.04.09 19:25:30.017,,,,,,,176.7253418,,,,,,,,,,,,,,,,
2020.04.09 19:25:31.012,,,,,,,,,,,,,,,,,,,184.3843231,,,,
2020.04.09 19:26:02.035,,,,,177.0098419,,,,,,,,,,,,,,,,,,
2020.04.09 19:26:50.028,,,,,,,,,,,,,701.1937256,,,,,,,,,,
2020.04.09 19:27:22.029,,,,,,,,,,,,,,,,,,,184.2121277,,,,
2020.04.09 19:28:22.022,,,,,,,,,,,,,,173.0643158,,,,,,,,,
2020.04.09 19:29:06.036,,,,,,176.8226776,,,,,,,,,,,,,,,,,
2020.04.09 19:29:18.035,,,,,,,,,,,,,,,,,,,184.0399323,,,,
2020.04.09 19:29:19.034,,,,,,,,,,678.8533936,,,,,,,,,,,,,
2020.04.09 19:30:47.040,,,,,176.9349823,,176.665451,,,,,,,,,,,,,,,,
2020.04.09 19:31:13.040,,,,,,,,,,,,,,,,,,,183.8752136,,,,
2020.04.09 19:32:16.024,,,,,,,,,,,,,,172.9894409,,,,,,,,,
2020.04.09 19:33:01.040,,,,,,,,,,,,,,,,,,,183.7030182,,,,
2020.04.09 19:34:08.026,4,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 19:34:56.040,,,,,,,,,,,,,,,,,,,183.5383148,,,,
2020.04.09 19:35:09.033,,,,,,176.7777557,,,,,,,,,,,,,,,,,
2020.04.09 19:36:02.049,,,,,,,,,,,,,,172.9145813,,,,,,,,,
2020.04.09 19:36:08.052,4.099999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 19:36:44.047,,,,,,,,,,,,,,,,,,,183.3661194,,,,
2020.04.09 19:37:00.041,,,,,,,176.6130524,,,,,,,,,,,,,,,,
2020.04.09 19:38:08.030,4,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 19:38:15.039,,,,,176.8900604,,,,,,,,,,,,,,,,,,
2020.04.09 19:38:41.051,,,,,,,,,,,,,,,,,,,183.2014008,,,,
2020.04.09 19:39:36.033,,,,,,,,,,,,,,172.8322296,,,,,,,,,
2020.04.09 19:39:41.052,,,,,,176.7253418,,,,,,,,,,,,,,,,,
2020.04.09 19:40:26.045,,,,,,,,,717.203125,,,,,,,,,,,,,,
2020.04.09 19:40:36.044,,,,,,,,,,,,,,,,,,,183.0292053,,,,
2020.04.09 19:41:08.047,4.099999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 19:42:36.037,,,,,,,,,,,,,,,,,,,182.864502,,,,
2020.04.09 19:42:37.053,,,,,,,176.5606384,,,,,,,,,,,,,,,,
2020.04.09 19:43:07.061,,,,,176.8376465,,,,,,,,,,,,,,,,,,
2020.04.09 19:43:21.061,,,,,,,,,,,,,,172.7573547,,,,,,,,,
2020.04.09 19:43:32.055,,,,,,,,,,,,783.496582,,,,,,,,,,,
2020.04.09 19:44:08.049,4.199999809,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 19:44:29.064,,,,,,,,,,,,,,,,,,,182.6997986,,,,
2020.04.09 19:44:55.046,,,,,,,,,,678.7077637,,,,,,,,,,,,,
2020.04.09 19:45:26.064,,,,,,176.6729431,,,,,,,,,,,,,,,,,
2020.04.09 19:45:41.055,,,,,,,,,,,,,701.0482178,,,,,,,,,,
2020.04.09 19:46:28.053,,,,,,,,,,,,,,,,,,,182.53508,,,,
2020.04.09 19:47:38.060,4.099999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 19:47:57.056,,,,,,,,,,,,,,172.6824951,,,,,,,,,
2020.04.09 19:48:25.052,,,,,,,,,,,,,,,,,,,182.3554077,,,,
2020.04.09 19:48:52.056,,,,,176.7777557,,,,,,,,,,,,,,,,,,
2020.04.09 19:48:58.055,,,,,,,176.5232086,,,,,,,,,,,,,,,,
2020.04.09 19:50:10.068,,,,,,,,,,,685.9119873,,,,,,,,,,,,
2020.04.09 19:50:36.062,,,,,,,,,,,,,,,,,,,182.1906891,,,,
2020.04.09 19:52:02.072,,,,,,176.6205292,,,,,,,,,,,,,,,,,
2020.04.09 19:52:32.053,,,,,,,,,,,,,,,,,,,182.0184937,,,,
2020.04.09 19:53:10.063,,,,,,,,,,,,,,172.6151123,,,,,,,,,
2020.04.09 19:53:40.050,,,,,,,176.4707947,,,,,,,,,,,,,,,,
2020.04.09 19:54:33.038,,,,,,,,,,,,,,,,,,,181.8537903,,,,
2020.04.09 19:55:20.047,,,,,,,,,,,,783.5693359,,,,,,,,,,,
2020.04.09 19:55:52.058,,,,,,,,,717.2758789,,,,,,,,,,,,,,
2020.04.09 19:56:31.063,,,,,,,,,,,,,,,,,,,181.6815948,,,,
2020.04.09 19:56:38.060,4,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 19:57:06.054,,,,,,,,,,,,,,172.5327454,,,,,,,,,
2020.04.09 19:57:29.056,,,,,176.7328339,,,,,,,,,,,,,,,,,,
2020.04.09 19:58:32.062,,,,,,,,,,,,,,,,,,,181.4944305,,,,
2020.04.09 19:59:01.067,,,,,,176.5756073,,,,,,,,,,,,,,,,,
2020.04.09 20:00:22.056,,,,,,,176.4258728,,,,,,,,,,,,,,,,
2020.04.09 20:00:41.073,,,,,,,,,,678.6350098,,,,,,,,,,,,,
2020.04.09 20:00:43.064,,,,,,,,,,,,,,,,,,,181.3297119,,,,
2020.04.09 20:01:38.068,3.900000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 20:02:31.071,,,,,,,,,,,,,,172.4578857,,,,,,,,,
2020.04.09 20:02:36.074,,,,,,,,,,,,,,,,,,,181.1275787,,,,
2020.04.09 20:02:46.082,,,,,176.687912,,,,,,,,,,,,,,,,,,
2020.04.09 20:03:46.068,,,,,,176.5157166,,,,,,,,,,,,,,,,,
2020.04.09 20:04:38.085,3.799999952,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 20:04:56.081,,,,,,,,,,,,,,,,,,,180.955368,,,,
2020.04.09 20:05:33.084,,,,,,,176.3659821,,,,,,,,,,,,,,,,
2020.04.09 20:06:15.076,,,,,,,,,,,,,,172.368042,,,,,,,,,
2020.04.09 20:06:34.071,,,,,,,,,,678.489502,,,,,,,,,,,,,
2020.04.09 20:06:52.065,,,,,,,,,,,,,,,,,,,180.7831726,,,,
2020.04.09 20:07:51.065,,,,,176.6355133,,,,,,,,,,,,,,,,,,
2020.04.09 20:08:50.071,,,,,,,,,,,,,,,,,,,180.5960083,,,,
2020.04.09 20:10:20.074,,,,,,176.4633026,,,,,,,,,,,,,,,,,
2020.04.09 20:10:21.079,,,,,,,,,,,,,,172.2856903,,,,,,,,,
2020.04.09 20:11:00.074,,,,,,,,,,,,,,,,,,,180.4313049,,,,
2020.04.09 20:11:34.084,,,,,,,176.3210602,,,,,,,,,,,,,,,,
2020.04.09 20:11:38.090,3.700000048,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 20:12:54.087,,,,,176.5905914,,,,,,,,,,,,,,180.2665863,,,,
2020.04.09 20:14:50.090,,,,,,,,,,,,,,,,,,,180.0943909,,,,
2020.04.09 20:15:38.091,,,,,,176.3959351,,,,,,,,,,,,,,,,,
2020.04.09 20:15:38.107,3.799999952,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 20:15:47.092,,,,,,,,,,,,,,172.1733856,,,,,,,,,
2020.04.09 20:16:00.091,,,,,,,,,,,,,700.9754639,,,,,,,,,,
2020.04.09 20:16:45.003,,,,,,,,,,,,,,,,,,,179.9296875,,,,
2020.04.09 20:16:57.089,,,,,,,,,,678.3439941,,,,,,,,,,,,,
2020.04.09 20:17:00.084,,,,,,,176.2761383,,,,,,,,,,,,,,,,
2020.04.09 20:18:20.088,,,,,,,,,,,685.7664795,,,,,,,,,,,,
2020.04.09 20:18:25.086,,,,,176.5531464,,,,,,,,,,,,,,,,,,
2020.04.09 20:18:43.090,,,,,,,,,,,,,,,,,,,179.7649841,,,,
2020.04.09 20:20:38.032,3.900000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 20:20:47.095,,,,,,,,,,,,,,,,,,,179.6077576,,,,
2020.04.09 20:22:43.004,,,,,,,,,,,,,,,,,,,179.4355621,,,,
2020.04.09 20:22:50.088,,,,,,,176.2237396,,,,,,,,,,,,,,,,
2020.04.09 20:23:41.094,,,,,176.5007477,,,,,,,,,,,,,,,,,,
2020.04.09 20:24:51.099,,,,,,,,,,,,,,,,,,,179.2783356,,,,
2020.04.09 20:25:08.039,3.799999952,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 20:25:38.036,3.900000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 20:25:38.098,,,,,,,,,,,,,,172.0910339,,,,,,,,,
2020.04.09 20:26:00.003,,,,,,176.3360291,,,,,,,,,,,,,,,,,
2020.04.09 20:26:49.005,,,,,,,,,,,,,,,,,,,179.121109,,,,
2020.04.09 20:27:08.044,3.799999952,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 20:28:46.004,,,,,,,,,,,,,,,,,,,178.9489136,,,,
2020.04.09 20:29:08.133,3.900000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 20:29:30.012,,,,,176.4483337,,,,,,,,,,,,,,,,,,
2020.04.09 20:30:06.009,,,,,,,176.1713257,,,,,,,,,,,,,,,,
2020.04.09 20:30:38.047,3.799999952,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 20:30:55.016,,,,,,,,,,,,,,,,,,,178.7842102,,,,
2020.04.09 20:33:01.018,,,,,,,,,,,,,,,,,,,178.6195068,,,,
2020.04.09 20:33:07.042,,,,,,176.2836304,,,,,,,,,,,,,,,,,
2020.04.09 20:33:29.013,,,,,,,,,,678.2711182,,,,,,,,,,,,,
2020.04.09 20:34:59.023,,,,,,,,,,,,,,172.0461121,,,,,,,,,
2020.04.09 20:35:07.071,3.900000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 20:35:21.019,,,,,,,,,,,,,,,,,,,178.4547882,,,,
2020.04.09 20:37:24.022,,,,,,,176.1264038,,,,,,,,,,,,,,,,
2020.04.09 20:37:27.036,,,,,176.3959351,,,,,,,,,,,,,,,,,,
2020.04.09 20:37:34.022,,,,,,,,,,,,,,,,,,,178.2975769,,,,
2020.04.09 20:37:39.020,,,,,,,,,,,685.6937256,,,,,,,,,,,,
2020.04.09 20:39:40.020,,,,,,,,,,,,,,,,,,,178.1328583,,,,
2020.04.09 20:39:56.026,,,,,,,,,,678.1256104,,,,,,,,,,,,,
2020.04.09 20:40:16.027,,,,,,176.2237396,,,,,,,,,,,,,,,,,
2020.04.09 20:40:32.026,,,,,,,,,,,,,,171.9936981,,,,,,,,,
2020.04.09 20:41:01.027,,,,,,,,,,,,,700.90271,,,,,,,,,,
2020.04.09 20:41:56.027,,,,,,,,,,,,,,,,,,,177.9756317,,,,
2020.04.09 20:42:56.026,,,,,,,176.088974,,,,,,,,,,,,,,,,
2020.04.09 20:44:02.038,,,,,,,,,,,,,,,,,,,177.8258972,,,,
2020.04.09 20:44:07.079,3.799999952,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 20:44:54.037,,,,,176.35849,,,,,,,,,,,,,,,,,,
2020.04.09 20:46:05.027,,,,,,,,,,,,,,,,,,,177.6312408,,,,
2020.04.09 20:46:37.089,3.900000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 20:48:12.039,,,,,,,176.0290833,,,,,,,,,,,,,,,,
2020.04.09 20:48:48.033,,,,,,,,,,,,,,,,,,,177.4815063,,,,
2020.04.09 20:48:53.036,,,,,,176.1788177,,,,,,,,,,,,,,,,,
2020.04.09 20:50:08.033,,,,,176.2985992,,,,,,,,,,,,,,,,,,
2020.04.09 20:50:42.045,,,,,,,,,,,,,,171.9562683,,,,,,,,,
2020.04.09 20:50:49.047,,,,,,,,,,,,,,,,,,,177.3317719,,,,
2020.04.09 20:51:07.106,4,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 20:51:16.048,,,,,,,,,,,685.6209717,,,,,,,,,,,,
2020.04.09 20:52:55.036,,,,,,,,,,,,,,,,,,,177.1820374,,,,
2020.04.09 20:53:58.036,,,,,,,,,,677.9801025,,,,,,,,,,,,,
2020.04.09 20:54:42.037,,,,,,176.1413727,,,,,,,,,,,,,,,,,
2020.04.09 20:55:00.037,,,,,,,,,,,,,,,,,,,177.0248108,,,,
2020.04.09 20:55:37.035,,,,,,,175.9916382,,,,,,,,,,,,,,,,
2020.04.09 20:57:08.027,,,,,176.2536774,,,,,,,,,,,,,,,,,,
2020.04.09 20:57:12.023,,,,,,,,,,,,,,,,,,,176.8825684,,,,
2020.04.09 20:59:11.032,,,,,,,,,,,,,,,,,,,176.7328339,,,,
2020.04.09 20:59:38.097,3.900000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 21:00:28.027,,,,,,,175.9242554,,,,,,,,,,,,,,,,
2020.04.09 21:00:37.016,4,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 21:00:49.034,,,,,,176.0740051,,,,,,,,,,,,,,,,,
2020.04.09 21:00:54.038,,,,,,,,,,,,,,171.9188385,,,,,,,,,
2020.04.09 21:01:23.040,,,,,,,,,,,,,,,,,,,176.5830994,,,,
2020.04.09 21:03:31.048,,,,,,,,,,,,,,,,,,,176.4258728,,,,
2020.04.09 21:04:14.052,,,,,,,,,,,685.5482178,,,,,,,,,,,,
2020.04.09 21:04:17.040,,,,,176.2162476,,,,,,,,,,,,,,,,,,
2020.04.09 21:05:47.053,,,,,,,,,,,,,,,,,,,176.2836304,,,,
2020.04.09 21:06:06.052,,,,,,,,,,,,,700.829834,,,,,,,,,,
2020.04.09 21:07:06.054,,,,,,,,,717.203125,,,,,,,,,,,,,,
2020.04.09 21:07:56.059,,,,,,,,,,,,,,,,,,,176.1413727,,,,
2020.04.09 21:08:00.057,,,,,,176.0290833,,,,,,,,,,,,,,,,,
2020.04.09 21:08:38.008,4.099999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 21:08:51.068,,,,,176.1638336,,,,,,,,,,,,,,,,,,
2020.04.09 21:09:12.064,,,,,,,175.8793488,,,,,,,,,,,,,,,,
2020.04.09 21:10:08.052,,,,,,,,,,,,,,,,,,,175.9991302,,,,
2020.04.09 21:10:16.059,,,,,,,,,,677.7618408,,,,,,,,,,,,,
2020.04.09 21:12:23.054,,,,,,,,,,,,,,,,,,,175.8493958,,,,
2020.04.09 21:13:46.065,,,,,,,,,,,685.4025879,,,,,,,,,,,,
2020.04.09 21:14:08.057,,,,,,175.9841614,,,,,,,,,,,,,,,,,
2020.04.09 21:14:51.066,,,,,,,,,,,,,,,,,,,175.7146301,,,,
2020.04.09 21:14:52.057,,,,,,,175.8344269,,,,,,,,,,,,,,,,
2020.04.09 21:16:06.064,,,,,176.1264038,,,,,,,,,,,,,,,,,,
2020.04.09 21:17:04.040,,,,,,,,,,,,,,,,,,,175.5723877,,,,
2020.04.09 21:19:23.080,,,,,,,,,,,,,,,,,,,175.43013,,,,
2020.04.09 21:19:38.024,4.199999809,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 21:20:12.082,,,,,,175.9467163,,,,,,,,,,,,,,,,,
2020.04.09 21:21:41.074,,,,,,,,,,,,,,,,,,,175.2878876,,,,
2020.04.09 21:21:42.075,,,,,176.0665131,,,,,,,,,,,,,,,,,,
2020.04.09 21:21:47.075,,,,,,,175.789505,,,,,,,,,,,,,,,,
2020.04.09 21:24:02.079,,,,,,,,,,,,,,,,,,,175.1381531,,,,
2020.04.09 21:25:47.089,,,,,,,,,,,,,700.6843262,,,,,,,,,,
2020.04.09 21:26:08.015,4.099999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.09 21:26:28.075,,,,,,175.9017944,,,,,,,,,,,,,175.0033875,,,,
2020.04.09 21:27:05.032,,,,,,,,,,,,,,,,,,,,,,,99.89601898
2020.04.09 21:27:20.085,,,,,,,,,,,,,,171.8814087,,,,,,,,,
2020.04.09 21:27:38.054,4.199999809,,,,,,,,,,,,,,,,,,,,,,
